MemberID,SavingFrequency,SavingTimesPerPeriod,TotalSavingCycles,CompletedSavingCycles,UserSavingsMade,TotalCurrentSaving,IkiminaCreatedYear,UserJoinedYear,EmploymentStatus,HasGuardian,Age,RecentLoanPaymentStatus,SavingStatus,SavingRatingFactor,SavingRatio,ExpectedLoan,BoostAmount,AllowedLoan
25091,monthly,2,24,3,1,1689331,2016,2023,employed,FALSE,84,Excellent,Poor,0.2,0.33,2702929.6,1126220.67,3378662
25092,monthly,2,24,16,4,8311277,2016,2024,employed,FALSE,84,Excellent,Poor,0.2,0.25,2493383.1,768793.12,3262176.22
25093,monthly,2,24,7,5,5957169,2015,2021,employed,FALSE,84,Excellent,Good,0.6,0.71,12254747.66,5269541.49,11914338
25094,monthly,2,24,23,7,4727457,2020,2024,employed,FALSE,84,Excellent,Poor,0.2,0.3,986599.72,220698.07,1207297.79
25095,monthly,2,24,20,18,4868188,2017,2020,employed,FALSE,84,Excellent,Better,0.8,0.9,4673460.48,1340698.98,6014159.46
25096,monthly,2,24,19,6,1077801,2015,2019,unemployed,FALSE,84,Excellent,Poor,0.2,0.32,272286.57,74233.92,346520.49
25097,monthly,2,24,16,5,5328961,2021,2022,unemployed,FALSE,84,Excellent,Poor,0.2,0.31,1598688.3,529565.5,2128253.8
25098,monthly,2,24,20,5,3875885,2020,2020,unemployed,FALSE,84,Excellent,Poor,0.2,0.25,930212.4,269761.6,1199974
25099,monthly,2,24,8,4,6172907,2016,2016,unemployed,FALSE,84,Excellent,Bad,0.4,0.5,7407488.4,3333369.78,10740858.18
25100,monthly,2,24,12,10,8952061,2015,2024,unemployed,FALSE,84,Excellent,Better,0.8,0.83,14323297.6,5478661.33,17904122
25101,monthly,2,24,22,11,2652233,2017,2024,employed,TRUE,61,Excellent,Bad,0.4,0.5,1157338.04,269146.85,1426484.89
25102,monthly,2,24,4,2,6983178,2016,2016,employed,TRUE,61,Excellent,Bad,0.4,0.5,16759627.2,8044621.06,13966356
25103,monthly,2,24,21,8,1678247,2017,2021,employed,TRUE,61,Excellent,Poor,0.2,0.38,383599.31,103982.81,487582.13
25104,monthly,2,24,0,0,0,2015,2016,employed,TRUE,61,Excellent,Poor,0.2,0,0,0,0
25105,monthly,2,24,19,15,873729,2016,2019,employed,TRUE,61,Excellent,Good,0.6,0.79,662194.61,203711.97,865906.58
25106,monthly,2,24,17,4,3465362,2023,2024,unemployed,TRUE,61,Excellent,Poor,0.2,0.24,978455.15,293392.66,1271847.81
25107,monthly,2,24,19,10,5069647,2022,2024,unemployed,TRUE,61,Excellent,Bad,0.4,0.53,2561505.85,659924.8,3221430.65
25108,monthly,2,24,21,13,154507,2016,2016,unemployed,TRUE,61,Excellent,Good,0.6,0.62,105947.66,30043.73,135991.39
25109,monthly,2,24,8,5,2059261,2018,2020,unemployed,TRUE,61,Excellent,Good,0.6,0.62,3706669.8,1607106.12,4118522
25110,monthly,2,24,23,5,3409128,2018,2018,unemployed,TRUE,61,Excellent,Poor,0.2,0.22,711470.19,187611.6,899081.79
25111,monthly,2,24,17,12,1179160,2021,2021,employed,FALSE,61,Excellent,Good,0.6,0.71,998817.88,374409.82,1373227.7
25112,monthly,2,24,18,1,8192059,2020,2022,employed,FALSE,61,Excellent,Poor,0.2,0.06,2184549.07,719080.73,2903629.8
25113,monthly,2,24,14,11,4990470,2016,2017,employed,FALSE,61,Excellent,Good,0.6,0.79,5133054.86,2191936.64,7324991.5
25114,monthly,2,24,4,3,7344894,2015,2017,employed,FALSE,61,Excellent,Good,0.6,0.75,26441618.4,12625872.79,14689788
25115,monthly,2,24,4,0,9983689,2018,2020,employed,FALSE,61,Excellent,Poor,0.2,0,0,0,0
25116,monthly,2,24,9,5,5922339,2019,2020,unemployed,FALSE,61,Excellent,Bad,0.4,0.56,6317161.6,2874308.53,9191470.13
25117,monthly,2,24,18,12,7512966,2019,2019,unemployed,FALSE,61,Excellent,Good,0.6,0.67,6010372.8,2008466.24,8018839.04
25118,monthly,2,24,0,0,0,2018,2019,unemployed,FALSE,61,Excellent,Poor,0.2,0,0,0,0
25119,monthly,2,24,4,0,9502436,2016,2020,unemployed,FALSE,61,Excellent,Poor,0.2,0,0,0,0
25120,monthly,2,24,0,0,0,2020,2021,unemployed,FALSE,61,Excellent,Poor,0.2,0,0,0,0
25121,monthly,2,24,17,3,5353869,2016,2016,employed,TRUE,18,Excellent,Poor,0.2,0.18,1511680.66,536424.33,2048104.99
25122,monthly,2,24,9,1,7406949,2017,2020,employed,TRUE,18,Excellent,Poor,0.2,0.11,3950372.8,1755446.91,5705819.71
25123,monthly,2,24,23,16,5959966,2017,2019,employed,TRUE,18,Excellent,Good,0.6,0.7,3731456.97,979304.66,4710761.63
25124,monthly,2,24,11,5,3223288,2017,2020,employed,TRUE,18,Excellent,Bad,0.4,0.45,2813051.35,1250049.69,4063101.04
25125,monthly,2,24,10,5,3670915,2016,2016,employed,TRUE,18,Excellent,Bad,0.4,0.5,3524078.4,1665127.04,5189205.44
25126,monthly,2,24,3,1,4845912,2017,2022,unemployed,TRUE,18,Excellent,Poor,0.2,0.33,7753459.2,3106229.59,9691824
25127,monthly,2,24,11,3,3059659,2024,2024,unemployed,TRUE,18,Excellent,Poor,0.2,0.27,1335123.93,597467.96,1932591.88
25128,monthly,2,24,0,0,0,2017,2020,unemployed,TRUE,18,Excellent,Poor,0.2,0,0,0,0
25129,monthly,2,24,22,3,5215621,2015,2017,unemployed,TRUE,18,Excellent,Poor,0.2,0.14,1137953.67,285264.3,1423217.97
25130,monthly,2,24,22,14,4048306,2020,2023,unemployed,TRUE,18,Excellent,Good,0.6,0.64,2649800.29,584762.75,3234563.04
25131,monthly,2,24,14,10,5600533,2015,2018,employed,FALSE,18,Excellent,Good,0.6,0.71,5760548.23,2335079.37,8095627.6
25132,monthly,2,24,8,5,6095902,2020,2020,employed,FALSE,18,Excellent,Good,0.6,0.62,10972623.6,5321722.45,12191804
25133,monthly,2,24,4,3,2930295,2022,2023,employed,FALSE,18,Excellent,Good,0.6,0.75,10549062,4852568.52,5860590
25134,monthly,2,24,10,3,4663492,2015,2019,employed,FALSE,18,Excellent,Poor,0.2,0.3,2238476.16,1018506.65,3256982.81
25135,monthly,2,24,11,3,6549020,2022,2022,employed,FALSE,18,Excellent,Poor,0.2,0.27,2857754.18,1386010.78,4243764.96
25136,monthly,2,24,13,6,4234253,2018,2019,unemployed,FALSE,18,Excellent,Bad,0.4,0.46,3126832.98,1308631.15,4435464.13
25137,monthly,2,24,14,11,968217,2022,2022,unemployed,FALSE,18,Excellent,Good,0.6,0.79,995880.34,401197.51,1397077.85
25138,monthly,2,24,21,14,426481,2016,2017,unemployed,FALSE,18,Excellent,Good,0.6,0.67,292444.11,81953.98,374398.1
25139,monthly,2,24,19,6,6247244,2019,2020,unemployed,FALSE,18,Excellent,Poor,0.2,0.32,1578251.12,473683,2051934.12
25140,monthly,2,24,3,1,6630355,2018,2022,unemployed,FALSE,18,Excellent,Poor,0.2,0.33,10608568,4425288.37,13260710
25141,monthly,2,24,2,0,2660814,2015,2016,employed,TRUE,96,Excellent,Poor,0.2,0,0,0,0
25142,monthly,2,24,5,0,2709877,2015,2016,employed,TRUE,96,Excellent,Poor,0.2,0,0,0,0
25143,monthly,2,24,4,3,6911442,2015,2020,employed,TRUE,96,Excellent,Good,0.6,0.75,24881191.2,10574506.26,13822884
25144,monthly,2,24,7,1,3804428,2017,2019,employed,TRUE,96,Excellent,Poor,0.2,0.14,2608750.63,1157633.09,3766383.72
25145,monthly,2,24,6,1,1373194,2015,2019,employed,TRUE,96,Excellent,Poor,0.2,0.17,1098555.2,475125.12,1573680.32
25146,monthly,2,24,19,2,6183249,2015,2016,unemployed,TRUE,96,Excellent,Poor,0.2,0.11,1562083.96,441494.26,2003578.21
25147,monthly,2,24,20,5,2782592,2021,2021,unemployed,TRUE,96,Excellent,Poor,0.2,0.25,667822.08,185320.63,853142.71
25148,monthly,2,24,20,7,7190886,2016,2018,unemployed,TRUE,96,Excellent,Poor,0.2,0.35,1725812.64,450149.46,2175962.1
25149,monthly,2,24,16,3,1051136,2016,2020,unemployed,TRUE,96,Excellent,Poor,0.2,0.19,315340.8,95916.16,411256.96
25150,monthly,2,24,18,11,6214961,2016,2022,unemployed,TRUE,96,Excellent,Good,0.6,0.61,4971968.8,1263708.74,6235677.54
25151,monthly,2,24,0,0,0,2019,2020,employed,FALSE,96,Excellent,Poor,0.2,0,0,0,0
25152,monthly,2,24,10,6,2659867,2015,2017,employed,FALSE,96,Excellent,Good,0.6,0.6,3830208.48,1761895.9,5319734
25153,monthly,2,24,9,4,3380000,2017,2020,employed,FALSE,96,Excellent,Bad,0.4,0.44,3605333.33,1611133.33,5216466.67
25154,monthly,2,24,9,1,3841344,2018,2019,employed,FALSE,96,Excellent,Poor,0.2,0.11,2048716.8,951189.94,2999906.74
25155,monthly,2,24,16,1,598743,2018,2022,employed,FALSE,96,Excellent,Poor,0.2,0.06,179622.9,59660.46,239283.36
25156,monthly,2,24,13,3,4779277,2015,2017,unemployed,FALSE,96,Excellent,Poor,0.2,0.23,1764656.12,713328.3,2477984.43
25157,monthly,2,24,13,3,8029633,2016,2021,unemployed,FALSE,96,Excellent,Poor,0.2,0.23,2964787.57,1119397.36,4084184.93
25158,monthly,2,24,13,9,523340,2017,2023,unemployed,FALSE,96,Excellent,Good,0.6,0.69,579699.69,210419.84,790119.53
25159,monthly,2,24,17,9,1608552,2019,2023,unemployed,FALSE,96,Excellent,Bad,0.4,0.53,908358.78,256477.77,1164836.55
25160,monthly,2,24,23,4,3312951,2022,2022,unemployed,FALSE,96,Excellent,Poor,0.2,0.17,691398.47,178861.78,870260.25
25161,monthly,2,24,18,9,1919012,2018,2019,employed,TRUE,59,Excellent,Bad,0.4,0.5,1023473.07,343838.21,1367311.28
25162,monthly,2,24,22,17,5792495,2017,2018,employed,TRUE,59,Excellent,Good,0.6,0.77,3791451.27,1094996.98,4886448.25
25163,monthly,2,24,8,1,4275987,2016,2017,employed,TRUE,59,Excellent,Poor,0.2,0.12,2565592.2,1210104.32,3775696.52
25164,monthly,2,24,23,9,6580434,2016,2023,employed,TRUE,59,Excellent,Poor,0.2,0.39,1373307.97,316358.41,1689666.37
25165,monthly,2,24,0,0,0,2016,2023,employed,TRUE,59,Excellent,Poor,0.2,0,0,0,0
25166,monthly,2,24,5,1,614779,2015,2019,unemployed,TRUE,59,Excellent,Poor,0.2,0.2,590187.84,250829.83,841017.67
25167,monthly,2,24,9,4,6374659,2015,2019,unemployed,TRUE,59,Excellent,Bad,0.4,0.44,6799636.27,2889845.41,9689481.68
25168,monthly,2,24,17,10,2108146,2017,2017,unemployed,TRUE,59,Excellent,Bad,0.4,0.59,1190482.45,401612.75,1592095.2
25169,monthly,2,24,19,3,6915277,2016,2016,unemployed,TRUE,59,Excellent,Poor,0.2,0.16,1747017.35,537437.71,2284455.05
25170,monthly,2,24,10,5,4649346,2018,2018,unemployed,TRUE,59,Excellent,Bad,0.4,0.5,4463372.16,2030834.33,6494206.49
25171,monthly,2,24,17,12,4349827,2015,2018,employed,FALSE,59,Excellent,Good,0.6,0.71,3684559.34,1298265.32,4982824.66
25172,monthly,2,24,19,7,5933872,2020,2020,employed,FALSE,59,Excellent,Poor,0.2,0.37,1499083.45,517381.04,2016464.49
25173,monthly,2,24,12,5,4999540,2015,2017,employed,FALSE,59,Excellent,Bad,0.4,0.42,3999632,1909824.28,5909456.28
25174,monthly,2,24,9,4,184050,2016,2016,employed,FALSE,59,Excellent,Bad,0.4,0.44,196320,96687.6,293007.6
25175,monthly,2,24,14,7,4184661,2022,2022,employed,FALSE,59,Excellent,Bad,0.4,0.5,2869481.83,1249249.41,4118731.24
25176,monthly,2,24,14,4,3424977,2017,2017,unemployed,FALSE,59,Excellent,Poor,0.2,0.29,1174277.83,481873.29,1656151.12
25177,monthly,2,24,16,13,4230310,2017,2020,unemployed,FALSE,59,Excellent,Better,0.8,0.81,5076372,1722793.75,6799165.75
25178,monthly,2,24,3,0,8608999,2017,2019,unemployed,FALSE,59,Excellent,Poor,0.2,0,0,0,0
25179,monthly,2,24,0,0,0,2017,2017,unemployed,FALSE,59,Excellent,Poor,0.2,0,0,0,0
25180,monthly,2,24,0,0,0,2017,2019,unemployed,FALSE,59,Excellent,Poor,0.2,0,0,0,0
25181,monthly,2,24,18,4,8734145,2020,2023,employed,TRUE,95,Excellent,Poor,0.2,0.22,2329105.33,661854.1,2990959.43
25182,monthly,2,24,17,15,5564956,2019,2019,employed,TRUE,95,Excellent,Better,0.8,0.88,6285126.78,2167444.45,8452571.23
25183,monthly,2,24,5,1,8409127,2020,2024,employed,TRUE,95,Excellent,Poor,0.2,0.2,8072761.92,3249286.67,11322048.59
25184,monthly,2,24,17,16,4204723,2016,2018,employed,TRUE,95,Excellent,Better,0.8,0.94,4748863.62,1558511.86,6307375.48
25185,monthly,2,24,9,3,3994306,2018,2019,employed,TRUE,95,Excellent,Poor,0.2,0.33,2130296.53,962437.54,3092734.07
25186,monthly,2,24,7,2,1982376,2019,2021,unemployed,TRUE,95,Excellent,Poor,0.2,0.29,1359343.54,560729.21,1920072.75
25187,monthly,2,24,9,3,5063771,2016,2016,unemployed,TRUE,95,Excellent,Poor,0.2,0.33,2700677.87,1181546.57,3882224.43
25188,monthly,2,24,22,20,8262677,2017,2021,unemployed,TRUE,95,Excellent,Better,0.8,0.91,7211063.56,1573322.96,8784386.52
25189,monthly,2,24,2,1,817154,2015,2017,unemployed,TRUE,95,Excellent,Bad,0.4,0.5,3922339.2,1657188.31,1634308
25190,monthly,2,24,0,0,0,2015,2021,unemployed,TRUE,95,Excellent,Poor,0.2,0,0,0,0
25191,monthly,2,24,10,8,8979740,2015,2016,employed,FALSE,95,Excellent,Better,0.8,0.8,17241100.8,8060214.62,17959480
25192,monthly,2,24,20,11,3194776,2015,2018,employed,FALSE,95,Excellent,Bad,0.4,0.55,1533492.48,448546.55,1982039.03
25193,monthly,2,24,4,0,1785713,2019,2020,employed,FALSE,95,Excellent,Poor,0.2,0,0,0,0
25194,monthly,2,24,11,2,3184778,2016,2024,employed,FALSE,95,Excellent,Poor,0.2,0.18,1389721.31,567469.53,1957190.84
25195,monthly,2,24,21,16,5491017,2021,2023,employed,FALSE,95,Excellent,Good,0.6,0.76,3765268.8,1001830.45,4767099.25
25196,monthly,2,24,18,17,4851764,2015,2023,unemployed,FALSE,95,Excellent,Better,0.8,0.94,5175214.93,1328305.17,6503520.1
25197,monthly,2,24,9,7,746966,2016,2016,unemployed,FALSE,95,Excellent,Good,0.6,0.78,1195145.6,537815.52,1493932
25198,monthly,2,24,9,8,4705099,2021,2021,unemployed,FALSE,95,Excellent,Better,0.8,0.89,10037544.53,4516895.04,9410198
25199,monthly,2,24,23,16,7313832,2020,2022,unemployed,FALSE,95,Excellent,Good,0.6,0.7,4579094.82,1047219.08,5626313.89
25200,monthly,2,24,9,7,966547,2015,2016,unemployed,FALSE,95,Excellent,Good,0.6,0.78,1546475.2,684315.28,1933094
25201,monthly,2,24,18,12,310886,2017,2024,employed,TRUE,79,Excellent,Good,0.6,0.67,248708.8,65545.13,314253.93
25202,monthly,2,24,22,13,9239651,2016,2024,employed,TRUE,79,Excellent,Bad,0.4,0.59,4031847.71,862876.5,4894724.21
25203,monthly,2,24,16,8,7697261,2018,2020,employed,TRUE,79,Excellent,Bad,0.4,0.5,4618356.6,1575189.48,6193546.08
25204,monthly,2,24,7,6,5969814,2016,2016,employed,TRUE,79,Excellent,Better,0.8,0.86,16374346.97,7573135.47,11939628
25205,monthly,2,24,6,5,48053,2015,2021,employed,TRUE,79,Excellent,Better,0.8,0.83,153769.6,64198.81,96106
25206,monthly,2,24,12,10,6375471,2019,2019,unemployed,TRUE,79,Excellent,Better,0.8,0.83,10200753.6,4462829.7,12750942
25207,monthly,2,24,14,12,8645021,2019,2019,unemployed,TRUE,79,Excellent,Better,0.8,0.86,11856028.8,4509525.24,16365554.04
25208,monthly,2,24,0,0,0,2023,2024,unemployed,TRUE,79,Excellent,Poor,0.2,0,0,0,0
25209,monthly,2,24,13,1,2187585,2018,2022,unemployed,TRUE,79,Excellent,Poor,0.2,0.08,807723.69,293909.35,1101633.04
25210,monthly,2,24,4,1,7877419,2020,2020,unemployed,TRUE,79,Excellent,Poor,0.2,0.25,9452902.8,4135644.98,13588547.78
25211,monthly,2,24,4,3,8524033,2016,2019,employed,FALSE,79,Excellent,Good,0.6,0.75,30686518.8,13808933.46,17048066
25212,monthly,2,24,20,17,765748,2019,2024,employed,FALSE,79,Excellent,Better,0.8,0.85,735118.08,185617.32,920735.4
25213,monthly,2,24,15,13,4626597,2017,2023,employed,FALSE,79,Excellent,Better,0.8,0.87,5922044.16,2006092.46,7928136.62
25214,monthly,2,24,2,0,3377390,2024,2024,employed,FALSE,79,Excellent,Poor,0.2,0,0,0,0
25215,monthly,2,24,6,3,8031896,2020,2022,employed,FALSE,79,Excellent,Bad,0.4,0.5,12851033.6,5718709.95,16063792
25216,monthly,2,24,12,11,7172491,2020,2020,unemployed,FALSE,79,Excellent,Better,0.8,0.92,11475985.6,5164193.52,14344982
25217,monthly,2,24,13,12,7053791,2017,2017,unemployed,FALSE,79,Excellent,Better,0.8,0.92,10417906.71,4367507.04,14107582
25218,monthly,2,24,18,10,7383238,2015,2016,unemployed,FALSE,79,Excellent,Bad,0.4,0.56,3937726.93,1217413.91,5155140.84
25219,monthly,2,24,9,6,1451599,2015,2016,unemployed,FALSE,79,Excellent,Good,0.6,0.67,2322558.4,1027732.09,2903198
25220,monthly,2,24,17,6,4269134,2016,2019,unemployed,FALSE,79,Excellent,Poor,0.2,0.35,1205402.54,370484.02,1575886.56
25221,monthly,2,24,8,4,453717,2016,2019,employed,TRUE,20,Excellent,Bad,0.4,0.5,544460.4,251812.94,796273.34
25222,monthly,2,24,0,0,0,2018,2019,employed,TRUE,20,Excellent,Poor,0.2,0,0,0,0
25223,monthly,2,24,18,11,2798647,2016,2017,employed,TRUE,20,Excellent,Good,0.6,0.61,2238917.6,774292.34,3013209.94
25224,monthly,2,24,9,1,2234039,2016,2017,employed,TRUE,20,Excellent,Poor,0.2,0.11,1191487.47,570921.08,1762408.54
25225,monthly,2,24,10,5,969245,2017,2021,employed,TRUE,20,Excellent,Bad,0.4,0.5,930475.2,418713.84,1349189.04
25226,monthly,2,24,6,2,1482720,2015,2016,unemployed,TRUE,20,Excellent,Poor,0.2,0.33,1186176,539710.08,1725886.08
25227,monthly,2,24,11,4,8313166,2016,2017,unemployed,TRUE,20,Excellent,Poor,0.2,0.36,3627563.35,1647518.35,5275081.7
25228,monthly,2,24,12,1,9597521,2016,2019,unemployed,TRUE,20,Excellent,Poor,0.2,0.08,3839008.4,1679566.18,5518574.58
25229,monthly,2,24,19,9,3025141,2022,2022,unemployed,TRUE,20,Excellent,Bad,0.4,0.47,1528492.29,481676.19,2010168.48
25230,monthly,2,24,0,0,0,2015,2023,unemployed,TRUE,20,Excellent,Poor,0.2,0,0,0,0
25231,monthly,2,24,21,6,9928164,2016,2019,employed,FALSE,20,Excellent,Poor,0.2,0.29,2269294.63,688893.01,2958187.64
25232,monthly,2,24,21,20,983171,2017,2019,employed,FALSE,20,Excellent,Better,0.8,0.95,898899.2,278498.23,1177397.43
25233,monthly,2,24,20,2,9447467,2017,2017,employed,FALSE,20,Excellent,Poor,0.2,0.1,2267392.08,770913.31,3038305.39
25234,monthly,2,24,22,5,743389,2018,2021,employed,FALSE,20,Excellent,Poor,0.2,0.23,162193.96,46393.79,208587.76
25235,monthly,2,24,10,4,3091203,2016,2020,employed,FALSE,20,Excellent,Bad,0.4,0.4,2967554.88,1384858.94,4352413.82
25236,monthly,2,24,12,3,6597139,2018,2018,unemployed,FALSE,20,Excellent,Poor,0.2,0.25,2638855.6,1253456.41,3892312.01
25237,monthly,2,24,8,7,4340149,2016,2016,unemployed,FALSE,20,Excellent,Better,0.8,0.88,10416357.6,4947769.86,8680298
25238,monthly,2,24,19,11,444756,2015,2016,unemployed,FALSE,20,Excellent,Bad,0.4,0.58,224718.82,71939.59,296658.41
25239,monthly,2,24,5,0,5200488,2022,2024,unemployed,FALSE,20,Excellent,Poor,0.2,0,0,0,0
25240,monthly,2,24,18,6,7449873,2017,2019,unemployed,FALSE,20,Excellent,Poor,0.2,0.33,1986632.8,641516.84,2628149.64
25241,monthly,2,24,11,6,3316015,2019,2019,employed,TRUE,60,Excellent,Bad,0.4,0.55,2893976.73,1389108.83,4283085.56
25242,monthly,2,24,14,3,6577799,2015,2019,employed,TRUE,60,Excellent,Poor,0.2,0.21,2255245.37,885989.25,3141234.62
25243,monthly,2,24,21,3,795296,2016,2017,employed,TRUE,60,Excellent,Poor,0.2,0.14,181781.94,54577.86,236359.81
25244,monthly,2,24,4,0,2289391,2024,2024,employed,TRUE,60,Excellent,Poor,0.2,0,0,0,0
25245,monthly,2,24,11,9,7165656,2020,2020,employed,TRUE,60,Excellent,Better,0.8,0.82,12507326.84,6003516.88,14331312
25246,monthly,2,24,6,4,5851532,2020,2021,unemployed,TRUE,60,Excellent,Good,0.6,0.67,14043676.8,6179217.79,11703064
25247,monthly,2,24,14,10,8626196,2019,2024,unemployed,TRUE,60,Excellent,Good,0.6,0.71,8872658.74,2975509.49,11848168.23
25248,monthly,2,24,18,2,6086918,2024,2024,unemployed,TRUE,60,Excellent,Poor,0.2,0.11,1623178.13,522122.3,2145300.43
25249,monthly,2,24,7,3,5412164,2018,2018,unemployed,TRUE,60,Excellent,Bad,0.4,0.43,7422396.34,3377190.34,10799586.68
25250,monthly,2,24,5,0,7148593,2015,2018,unemployed,TRUE,60,Excellent,Poor,0.2,0,0,0,0
25251,monthly,2,24,3,1,5637832,2017,2019,employed,FALSE,60,Excellent,Poor,0.2,0.33,9020531.2,4273476.66,11275664
25252,monthly,2,24,16,11,4671173,2018,2021,employed,FALSE,60,Excellent,Good,0.6,0.69,4204055.7,1514961.5,5719017.2
25253,monthly,2,24,22,15,8827407,2017,2019,employed,FALSE,60,Excellent,Good,0.6,0.68,5777939.13,1686764.27,7464703.4
25254,monthly,2,24,5,2,2597818,2016,2019,employed,FALSE,60,Excellent,Bad,0.4,0.4,4987810.56,2331801.44,5195636
25255,monthly,2,24,16,11,1448202,2022,2022,employed,FALSE,60,Excellent,Good,0.6,0.69,1303381.8,511577.36,1814959.16
25256,monthly,2,24,12,11,5686534,2020,2022,unemployed,FALSE,60,Excellent,Better,0.8,0.92,9098454.4,3980573.8,11373068
25257,monthly,2,24,14,8,399678,2016,2016,unemployed,FALSE,60,Excellent,Bad,0.4,0.57,274064.91,112464.5,386529.41
25258,monthly,2,24,9,8,7468638,2016,2018,unemployed,FALSE,60,Excellent,Better,0.8,0.89,15933094.4,7183170.06,14937276
25259,monthly,2,24,22,11,5627133,2020,2024,unemployed,FALSE,60,Excellent,Bad,0.4,0.5,2455476.22,554156.34,3009632.56
25260,monthly,2,24,8,7,6577290,2016,2016,unemployed,FALSE,60,Excellent,Better,0.8,0.88,15785496,7379719.38,13154580
25261,monthly,2,24,6,3,9964627,2017,2018,employed,TRUE,80,Excellent,Bad,0.4,0.5,15943403.2,7224354.58,19929254
25262,monthly,2,24,3,1,6399053,2015,2016,employed,TRUE,80,Excellent,Poor,0.2,0.33,10238484.8,4658510.58,12798106
25263,monthly,2,24,22,3,9989650,2021,2023,employed,TRUE,80,Excellent,Poor,0.2,0.14,2179560,530029.36,2709589.36
25264,monthly,2,24,6,1,7642079,2016,2016,employed,TRUE,80,Excellent,Poor,0.2,0.17,6113663.2,2827569.23,8941232.43
25265,monthly,2,24,15,9,7253013,2019,2023,employed,TRUE,80,Excellent,Good,0.6,0.6,6962892.48,2315161.75,9278054.23
25266,monthly,2,24,19,6,6880381,2017,2017,unemployed,TRUE,80,Excellent,Poor,0.2,0.32,1738201.52,504307.15,2242508.67
25267,monthly,2,24,16,10,3663991,2018,2019,unemployed,TRUE,80,Excellent,Good,0.6,0.62,3297591.9,1077605.92,4375197.82
25268,monthly,2,24,4,1,6734865,2019,2022,unemployed,TRUE,80,Excellent,Poor,0.2,0.25,8081838,3232735.2,11314573.2
25269,monthly,2,24,0,0,0,2016,2024,unemployed,TRUE,80,Excellent,Poor,0.2,0,0,0,0
25270,monthly,2,24,4,1,7262164,2015,2018,unemployed,TRUE,80,Excellent,Poor,0.2,0.25,8714596.8,3616557.67,12331154.47
25271,monthly,2,24,8,5,7459650,2019,2021,employed,FALSE,80,Excellent,Good,0.6,0.62,13427370,6042316.5,14919300
25272,monthly,2,24,0,0,0,2018,2024,employed,FALSE,80,Excellent,Poor,0.2,0,0,0,0
25273,monthly,2,24,19,5,2738822,2015,2018,employed,FALSE,80,Excellent,Poor,0.2,0.26,691912.93,211124.48,903037.41
25274,monthly,2,24,18,1,8838212,2019,2019,employed,FALSE,80,Excellent,Poor,0.2,0.06,2356856.53,805259.32,3162115.85
25275,monthly,2,24,3,2,6757377,2017,2018,employed,FALSE,80,Excellent,Good,0.6,0.67,32435409.6,15102737.59,13514754
25276,monthly,2,24,4,3,4926788,2023,2024,unemployed,FALSE,80,Excellent,Good,0.6,0.75,17736436.8,7316280.18,9853576
25277,monthly,2,24,13,3,2091853,2015,2020,unemployed,FALSE,80,Excellent,Poor,0.2,0.23,772376.49,294839.87,1067216.36
25278,monthly,2,24,3,0,5524853,2017,2018,unemployed,FALSE,80,Excellent,Poor,0.2,0,0,0,0
25279,monthly,2,24,5,3,4835272,2017,2024,unemployed,FALSE,80,Excellent,Good,0.6,0.6,13925583.36,5352646.1,9670544
25280,monthly,2,24,6,4,5122755,2015,2017,unemployed,FALSE,80,Excellent,Good,0.6,0.67,12294612,5348156.22,10245510
25281,monthly,2,24,9,7,1384421,2017,2019,employed,TRUE,59,Excellent,Good,0.6,0.78,2215073.6,1021702.7,2768842
25282,monthly,2,24,11,9,1651776,2015,2016,employed,TRUE,59,Excellent,Better,0.8,0.82,2883099.93,1362264.72,3303552
25283,monthly,2,24,9,4,6197004,2016,2017,employed,TRUE,59,Excellent,Bad,0.4,0.44,6610137.6,3117781.57,9727919.17
25284,monthly,2,24,21,7,4350361,2019,2019,employed,TRUE,59,Excellent,Poor,0.2,0.33,994368.23,306833.62,1301201.85
25285,monthly,2,24,13,2,2880726,2015,2018,employed,TRUE,59,Excellent,Poor,0.2,0.15,1063652.68,453893.33,1517546
25286,monthly,2,24,22,18,4451262,2016,2016,unemployed,TRUE,59,Excellent,Better,0.8,0.82,3884737.75,1061239.72,4945977.47
25287,monthly,2,24,15,6,5255837,2017,2019,unemployed,TRUE,59,Excellent,Bad,0.4,0.4,3363735.68,1198330.84,4562066.52
25288,monthly,2,24,8,5,2449579,2015,2022,unemployed,TRUE,59,Excellent,Good,0.6,0.62,4409242.2,1774719.99,4899158
25289,monthly,2,24,16,3,6531170,2015,2016,unemployed,TRUE,59,Excellent,Poor,0.2,0.19,1959351,680874.47,2640225.47
